epoch,step,step_in_epoch,phase,loss,acc_top1,acc_top5,batch_size,seq_len,tokens,step_time_ms,pre_fwd_ms,post_fwd_ms,expert_comm_ms,bwd_total_ms,pre_bwd_ms,post_bwd_ms,bwd_inv_total_ms,bwd_inv_queue_ms,bwd_inv_cold_ms,bwd_inv_net_ms,bwd_inv_compute_ms,bwd_inv_retry_cnt,samples_per_s,tokens_per_s,grad_bytes,grad_total,grad_mode_hot_frac,grad_mode_cold_frac,grad_mode_http_frac,grad_mode_local_frac,grad_mode_fallback_frac,grad_inv_total_ms,grad_inv_queue_ms,grad_inv_cold_ms,grad_inv_net_ms,grad_inv_compute_ms,grad_inv_retry_cnt,grad_nsga2_feasible,grad_fallback_cnt,grad_lat_hot_ms,grad_lat_cold_ms,grad_lat_http_ms,grad_bytes_hot,grad_bytes_cold,grad_bytes_http,dispatch_count,expert_inst_cnt,hot_ratio,active_expert_cnt,active_hot_ratio,hot_flip_cnt,hot_set_size,hot_set_jaccard,expert_load_entropy,cold_total_cnt,cold_skipped_cnt,cold_updated_cnt,cold_skip_ratio,cold_apply_steps_avg,cold_grad_scale_avg,cold_pending_steps_avg,cold_update_hit_cnt,fwd_mode_hot_frac,fwd_mode_cold_frac,fwd_mode_local_frac,fwd_mode_hot_frac_tok,fwd_mode_cold_frac_tok,fwd_mode_local_frac_tok,capacity,overflow_total_assignments,overflow_dropped_assignments,overflow_drop_ratio,inv_total_ms,inv_queue_ms,inv_cold_ms,inv_net_ms,inv_compute_ms,inv_retry_cnt,deadline_ms,deadline_miss,deadline_slack_ms,cost_usd_pre_fwd,cost_usd_post_fwd,cost_usd_expert_fwd,cost_usd_pre_bwd,cost_usd_post_bwd,cost_usd_grad_apply,cost_usd_step,ablation_mode,grad_selector
0,0,0,train,7.847351670265198,0.0,0.0,8,64,512,281.9604000542313,5.3143748966977,6.719064998906106,115.77412480372004,47.702299896627665,5.62689995393157,8.432980133220553,14.059880087152123,0.008600065484642982,0.0,10.0,4.0512800216674805,0,28.37267795684556,1815.8513892381159,4194304.0,4,0.25,0.5,0.25,0.0,0.0,105.52129981294274,0.0212998129427433,0.0,67.5,38.0,0,1,0,10.503699911758304,40.00694999471307,15.003699911758304,1048576,2097152,1048576,16,4,0.25,4,0.25,1,1,1.0,0.9278725297805468,3,3,0,1.0,0.0,0.0,1.0,0,0.25,0.75,0.0,0.5625,0.4375,0.0,256,1024,0,0.0,511.2302587972954,76.77779928781092,0.0,410.0,24.45245950948447,0,200.0,1,-81.96040005423129,2.12574995867908e-06,2.687625999562443e-06,4.659680392155424e-06,5.626899953931571e-07,8.432980133220554e-07,1.0762203979529442e-06,1.1955264757065103e-05,heuristic_only,nsga2
0,1,1,train,7.303937792778015,0.0390625,0.0703125,8,64,512,216.08319994993508,5.109320029150695,5.857975031249225,74.03259994462132,39.40930007956922,5.216640159487724,6.711400086060166,11.92804024554789,0.007600290700793266,0.0,10.0,1.9204399548470974,0,37.02260508567278,2369.446725483058,4194304.0,4,0.75,0.25,0.0,0.0,0.0,75.51689977943897,0.016899779438972473,0.0,37.5,38.0,0,1,0,11.83746662052969,40.0044999178499,0.0,3145728,1048576,0,16,4,0.75,4,0.75,2,3,1.0,0.9229724205853282,1,0,1,0.0,2.0,0.5,2.0,1,0.75,0.25,0.0,0.9345703125,0.0654296875,0.0,256,1024,0,0.0,339.999580020085,127.68790009431541,0.0,190.0,22.311679925769567,0,200.0,1,-16.08319994993508,2.043728011660278e-06,2.3431900124996898e-06,3.001939597986639e-06,5.216640159487724e-07,6.711400086060166e-07,7.7617659785226e-07,9.357838244553654e-06,heuristic_only,nsga2
0,2,2,train,6.1857300996780396,0.19140625,0.3984375,8,64,512,156.0676998924464,5.080839986912906,5.85426508449018,48.76156207465101,65.34680002368987,5.160079961642623,6.702579949051142,11.862659910693765,0.005699926987290382,0.0,10.0,1.8569599837064743,0,51.25947743213816,3280.6065556568424,4194304.0,4,0.75,0.25,0.0,0.0,0.0,75.51469999551773,0.014699995517730713,0.0,37.5,38.0,0,1,0,11.836899988353252,40.00400003045797,0.0,3145728,1048576,0,16,4,0.75,4,0.75,0,3,1.0,0.9189127096007929,1,1,0,1.0,0.0,0.0,1.0,0,0.75,0.25,0.0,0.9248046875,0.0751953125,0.0,256,1024,0,0.0,238.7866685842164,28.785499511286616,0.0,190.0,20.00116907292977,0,200.0,0,43.9323001075536,2.0323359947651625e-06,2.3417060337960718e-06,1.989892282621004e-06,5.160079961642624e-07,6.702579949051142e-07,7.761535997726024e-07,8.326353902024217e-06,heuristic_only,nsga2
0,3,3,train,5.46510112285614,0.21875,0.48828125,8,64,512,177.0288001280278,5.082679942715913,6.033875031862408,49.7044187883148,38.393700029700994,5.164959998801351,7.062499849125743,12.227459847927094,0.004899920895695686,0.0,10.0,2.222559927031398,0,45.19013179823062,2892.1684350867595,4194304.0,4,0.25,0.25,0.5,0.0,0.0,80.51469999551773,0.014699995517730713,0.0,42.5,38.0,0,1,0,12.503400025889277,40.00420003198087,14.00354996882379,1048576,1048576,2097152,16,4,0.75,4,0.75,0,3,1.0,0.9410659912055647,1,0,1,0.0,2.0,0.5,2.0,1,0.75,0.25,0.0,0.900390625,0.099609375,0.0,256,1024,0,0.0,243.28389505157247,32.61330001987517,0.0,190.0,20.670595031697303,0,200.0,0,22.971199871972203,2.0330719770863655e-06,2.4135500127449634e-06,2.0283205519476904e-06,5.164959998801351e-07,7.062499849125743e-07,8.31154399778694e-07,8.528842926350424e-06,heuristic_only,nsga2
0,4,4,train,5.172741651535034,0.201171875,0.470703125,8,64,512,136.87959988601506,5.081410037819296,5.824670004658401,53.92324394197203,50.27440004050732,5.162720074877143,6.646139984950423,11.808860059827566,0.006800051778554916,0.0,10.0,1.8020600080490112,0,58.445097454729606,3740.4862371026948,4194304.0,4,0.75,0.25,0.0,0.0,0.0,75.51429999247193,0.014299992471933365,0.0,37.5,38.0,0,1,0,11.83680002639691,40.0038999132812,0.0,3145728,1048576,0,16,4,0.75,4,0.75,0,3,1.0,0.9313092517156912,1,1,0,1.0,0.0,0.0,1.0,0,0.75,0.25,0.0,0.904296875,0.095703125,0.0,256,1024,0,0.0,259.3172959377989,48.302500043064356,0.0,190.0,21.01479589473456,0,200.0,0,63.12040011398494,2.0325640151277184e-06,2.3298680018633606e-06,2.1973725578095765e-06,5.162720074877143e-07,6.646139984950423e-07,7.761500002108515e-07,8.516840580994265e-06,heuristic_only,nsga2
0,5,5,train,4.7273619174957275,0.1953125,0.52734375,8,64,512,145.8924999460578,5.081740028690547,6.477870030794293,47.40667488076724,53.46990004181862,5.1631800550967455,7.95173991471529,13.114919969812036,0.0074999406933784485,0.0,10.0,3.107420029118657,0,54.834519721289126,3509.409262162504,4194304.0,4,0.75,0.25,0.0,0.0,0.0,75.5146001111716,0.014600111171603203,0.0,37.5,38.0,0,1,0,11.837033322701851,40.00350014306605,0.0,3145728,1048576,0,16,4,0.75,4,0.75,0,3,1.0,0.9361543976124262,1,0,1,0.0,2.0,0.5,2.0,1,0.75,0.25,0.0,0.90234375,0.09765625,0.0,256,1024,0,0.0,235.86513976100832,29.849999817088246,0.0,190.0,16.015139943920076,0,200.0,0,54.1075000539422,2.0326960114762185e-06,2.591148012317717e-06,1.9234985939506443e-06,5.163180055096746e-07,7.951739914715291e-07,7.761528011634946e-07,8.634987415889278e-06,heuristic_only,nsga2
0,6,6,train,4.310654878616333,0.203125,0.51953125,8,64,512,146.064099855721,5.081560097169131,6.565589976962656,50.74300590204075,42.097500059753656,5.162520073354244,8.127479925751686,13.28999999910593,0.00809994526207447,0.0,10.0,3.281900053843856,0,54.770099140055876,3505.286344963576,4194304.0,4,0.5,0.25,0.25,0.0,0.0,78.01510023139417,0.015100231394171715,0.0,40.0,38.0,0,1,0,11.503700028173625,40.00440003350377,15.00330014154315,2097152,1048576,1048576,16,4,0.75,4,0.75,0,3,1.0,0.9251346083157782,1,1,0,1.0,0.0,0.0,1.0,0,0.75,0.25,0.0,0.9072265625,0.0927734375,0.0,256,1024,0,0.0,249.56062390469015,37.311099702492356,0.0,190.0,22.24952420219779,0,200.0,0,53.935900144279,2.0326240388676527e-06,2.6262359907850626e-06,2.0618878351338208e-06,5.162520073354244e-07,8.127479925751686e-07,8.011578023657203e-07,8.85090566706285e-06,heuristic_only,nsga2
0,7,7,train,4.021116137504578,0.240234375,0.544921875,8,64,512,138.87149980291724,5.188535021152347,6.590340014081448,50.043431046651676,53.95480012521148,5.378820113837719,8.174579981714487,13.553400095552206,0.008300179615616798,0.0,10.0,3.5450999159365892,0,57.606797683870504,3686.8350517677122,4194304.0,4,0.5,0.0,0.5,0.0,0.0,53.015900237485766,0.01590023748576641,0.0,15.0,38.0,0,1,0,12.504250090569258,0.0,14.003700028173625,2097152,0,2097152,16,4,0.75,4,0.75,0,3,1.0,0.9203504901356554,1,0,1,0.0,2.0,0.5,2.0,1,0.75,0.25,0.0,0.923828125,0.076171875,0.0,256,1024,0,0.0,247.2892243275419,36.55579965561628,0.0,190.0,20.733424671925604,0,200.0,0,61.12850019708276,2.075414008460939e-06,2.6361360056325796e-06,2.0328104414325208e-06,5.378820113837719e-07,8.174579981714488e-07,5.56166202429682e-07,8.655866667510941e-06,heuristic_only,nsga2
0,8,8,train,3.811741292476654,0.23046875,0.544921875,8,64,512,145.57750010862947,5.082834949716926,6.535505056381226,48.6988685966935,48.94290002994239,5.165520189329982,8.063559997826815,13.229080187156796,0.005700159817934036,0.0,10.0,3.2233800273388624,0,54.95316955477949,3517.0028515058875,4194304.0,4,0.25,0.25,0.5,0.0,0.0,80.5150001142174,0.01500011421740055,0.0,42.5,38.0,0,1,0,10.503600027412176,40.003800028935075,15.003800028935075,1048576,1048576,2097152,16,4,0.75,4,0.75,0,3,1.0,0.942909494384689,1,1,0,1.0,0.0,0.0,1.0,0,0.75,0.25,0.0,0.9052734375,0.0947265625,0.0,256,1024,0,0.0,241.2688344111666,33.10580016113818,0.0,190.0,18.16303425002843,0,200.0,0,54.422499891370535,2.0331339798867704e-06,2.61420202255249e-06,1.9770017436053604e-06,5.165520189329982e-07,8.063559997826814e-07,8.261572011969984e-07,8.773402965957298e-06,heuristic_only,nsga2
0,9,9,train,3.5101928114891052,0.25390625,0.548828125,8,64,512,147.8087999857962,5.100325047969818,5.772864988539368,48.40768090216443,55.23160006850958,5.198400020599365,6.543480018153787,11.741880038753152,0.008600065484642982,0.0,10.0,1.733279973268509,0,54.12361021237266,3463.9110535918503,4194304.0,4,0.25,0.25,0.5,0.0,0.0,80.51509999856353,0.015099998563528061,0.0,42.5,38.0,0,1,0,10.503800028935075,40.003600027412176,15.003849971108139,1048576,1048576,2097152,16,4,0.75,4,0.75,0,3,1.0,0.948103950538595,1,0,1,0.0,2.0,0.5,2.0,1,0.75,0.25,0.0,0.912109375,0.087890625,0.0,256,1024,0,0.0,237.12348375469446,34.10329972393811,0.0,190.0,13.020184030756354,0,200.0,0,52.19120001420379,2.0401300191879273e-06,2.309145995415747e-06,1.9638236355781555e-06,5.198400020599365e-07,6.543480018153787e-07,8.261586000435055e-07,8.313446254100651e-06,heuristic_only,nsga2
